Section Name,Short Title,Min Cred,Max Cred,BLDG,ROOM,DAYS,Start Time,End Time,Faculty Name,Avail Status,Prerequisites,Coreq,Notes,Location,Seats Available,Seat Capatcity
MU-105-03,APPLIED MUSIC INTERM. VOCAL,1.0,0.0,RQAC,203,,,,"Stevens, Brian",Open,,,,MC,8,8
MU-105-04,APPLIED MUSIC ADVANCED VOCAL,1.0,0.0,RQAC,203,,,,"Stevens, Brian",Open,,,,MC,8,8
MU-121-01,MUSIC THEORY I,3.0,0.0,RQAC,211,S,1:10 PM,3:40 PM,"Sabina, Leslie",Open,,,,MC,25,25
MU-316-01,HISTORY OF ROCK & ROLL,3.0,0.0,RQAC,211,S,8:00 AM,10:30 AM,"Peterson, Laura",Open,,,,MC,25,25
MU-399K-01,SP TOP:STRING/PIANO CHAMBER,3.0,0.0,RQAC,211,T,1:10 PM,3:40 PM,"Peterson, Laura",Open,,,,MC,12,12
MU-431-01,MIDI & AUDIO APPLICATIONS,3.0,0.0,RQAC,211,T,8:00 AM,10:30 AM,"Sabina, Leslie",Open,,,,MC,10,10
NAIS-111-01,ELEM. SENECA II,3.0,0.0,PLAS,011,H,,,"Waterman, Derise",Open,,,,MC,20,20
NUR-401-01,NURSING THEORY & PROFESS,3.0,0.0,,,,,,"Soltysik, Suzanne",Open,RN LICENSE REQUIRED ,,,OL,20,20
NUR-497-55,NURSING PHARMACOLOGY,1.5,0.0,,,,,,"Perkins, Connie",Open,RN LICENSE REQUIRED ,,,MC,0,0
OT-560A-01,EVIDENCE BASED PRACTICE,3.0,0.0,FRHA,003,TH,,,"Rizzuto, AimeRichards, Stephanie",Open,,,,MC,30,30
OT-570-01,OCCUPATIONAL TECHNOLOGY,3.0,0.0,FRHA,004,W,9:00 AM,12:00 PM,"Snyder, Molly",Open,,,,MC,30,30
OT-580-01,LIFE OCCUPATION:MENTAL HEALTH,3.0,0.0,FRHA,004,T,9:00 AM,12:00 PM,"Snyder, Molly",Open,,,,MC,30,30
OT-590-01,LIFE OCCUPATIONS:PEDIATRICS,3.0,0.0,FRHA,002,H,9:00 AM,12:00 PM,"Kent, Darla",Open,,,,MC,30,30
OT-600-01,LIFE OCCUPATIONS:ADULTS,3.0,0.0,FRHA,004,T,1:00 PM,4:00 PM,"Puglio, Ashlee",Open,,,,MC,30,30
OT-615-01,APPLIED NEUROSCIENCE FOR OT,3.0,0.0,FRHA,004,W,1:00 PM,4:00 PM,"Rizzuto, AimeRichards, Stephanie",Open,,,,MC,15,15
OT-710-01,LEVEL II FIELDWORK,6.0,0.0,,,,,,"Marasco, Suzanne",Open,,,,MC,30,30
OT-720-01,LEVEL II FIELDWORK,6.0,0.0,,,,,,"Marasco, Suzanne",Open,,,,MC,30,30
PA-500-01,PHYSICIAN ASSISTANT PRACTICE,1.0,0.0,FRHA,107,F,,,"Young, Keith",Open,,,,MC,40,40
PA-501-01,BASIC SCIENCE I,5.0,0.0,FRHA,107,W,1:00 PM,5:00 PM,"Medler, Scott",Open,,,,MC,40,40
PA-504-01,PATIENT ASSESSMENT I,3.0,0.0,FRHA,013,F,11:00 AM,12:15 PM,"Steighner, Kesha",Open,,,,MC,40,40
PA-507-01,PHARMACOLOGY I,3.0,0.0,FRHA,107,F,,,"Braxton, Derien",Open,,,,MC,40,40
PA-510-01,CLINICAL MEDICINE I,8.0,0.0,FRHA,107,TH,2:45 PM,4:45 PM,"Szymanski, Jeffrey",Open,,,,MC,40,40
PA-513-01,MEDICAL HUMANITIES I,1.0,0.0,FRHA,107,W,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-600-01,CLINICAL PROCEDURES,4.0,0.0,FRHAFRHA,013013,F,8:00 AM,12:00 PM,"Nelson, Kathryn",Open,,,,MC,40,40
PA-601-01,SCPE FAMILY MEDICINE,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-602-01,SCPE INTERNAL MEDICINE,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-603-01,SCPE PEDIATRICS,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-604-01,SCPE EMERGENCY MEDICINE,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-605-01,SCPE SURGERY,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-606-01,SCPE WOMENS HEALTH,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-607-01,SCPE BEHAVIORAL HEALTH,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-608-01,SCPE SELECTIVE I,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-609-01,SCPE SELECTIVE II,5.0,0.0,,,,,,"Ackley, Nicole",Open,,,,MC,40,40
PA-610-01,MASTERS PROPOSAL,1.0,0.0,,,,,,"Young, Keith",Open,,,,MC,40,40
PA-612-01,MASTERS PROJECT DISSEMINATION,2.0,0.0,,,,,,"Young, Keith",Open,,,,MC,40,40
PA-613-01,SUMMATIVE REVIEW,3.0,0.0,FRHA,001,W,8:00 AM,12:00 PM,"Nelson, Kathryn",Open,,,,MC,40,40
PHB-102-01,GLOBAL PUBLIC HEALTH,3.0,0.0,FRHA,106,W,1:10 PM,3:40 PM,"Allen, Jeffrey",Open,,,,MC,30,30
PHB-201-55,BIOSTATISTIC IN PUBLIC HEALTH,3.0,0.0,,,,,,"Allen, Jeffrey",Open,,,,MC,0,0
PHB-202-01,MKT & COMM IN PUBLIC HEALTH,3.0,0.0,FRHA,106,M,10:35 AM,1:05 PM,"Allen, Jeffrey",Open,,,,MC,30,30
PHB-301-01,HEALTH PROMOTION PROGRAMMING,3.0,0.0,FRHA,106,T,8:00 AM,10:30 AM,"Thomas, Monica",Open,,,,MC,30,30
PHED-110-01,OUTDOOR PURSUITS,3.0,0.0,BUTL,2A,M,1:10 PM,3:40 PM,"Brawdy, Paul",Open,,,,MC,0,0
PHED-111-01,FITNESS ACTIVITIES,3.0,0.0,BUTL,2A,S,10:35 AM,1:05 PM,"Brawdy, Paul",Open,,,,MC,15,15
PHED-111-02,FITNESS ACTIVITIES,3.0,0.0,BUTL,2A,T,10:35 AM,1:05 PM,"Brawdy, Paul",Open,,,,MC,12,12
PHED-208-01,PREVENTION/CARE INJURIES,3.0,0.0,RECE,002,M,,,"Hobler, Christopher",Open,BIO 212,,,MC,20,20
PHED-308C-01,THEORY/TECHNIQUES OF COACHING,3.0,0.0,RECE,002,S,8:00 AM,10:30 AM,"Scraba, Paula",Open,,,,MC,25,25
PHED-310-01,PHIL/PRINC INTERSCHOLASTIC ATH,3.0,0.0,RECE,002,WM,3:45 PM,6:15 PM,"Scraba, Paula",Open,,,,MC,25,25
PHED-313-01,WOMEN IN SPORTS,3.0,0.0,RECE,002,M,1:10 PM,3:40 PM,"Scraba, Paula",Open,,,crosslisted with WS 313 01 ,MC,30,30
PHED-315-01,SPORTS PYSCHOLOGY FOR COACHES,3.0,0.0,PLAS,009,S,10:35 AM,1:05 PM,"Oh, Daekyun",Open,,,,MC,25,25
PHED-403-01,MOTOR BEHAV:TO LEARN TO GROW,3.0,0.0,RECE,002,W,8:00 AM,10:30 AM,"Scraba, Paula",Open,,,,MC,25,25
PHED-408-01,SECONDARY M/M IN PHYS ED,3.0,0.0,BUTL,2A,M,10:35 AM,1:05 PM,"Oh, Daekyun",Open,,,,MC,15,15
PHED-413D-55,DIR STUDY INTERNSHIP II,1.0,3.0,,,,,,"Scraba, Paula",Open,"Junior/Senior Status, requires dept chair permission to register",,,,0,0
PHED-413E-01,DIR. STUDY-KINDERKETICS,1.0,0.0,RECERECE,002002,S,11:30 AM,12:20 PM,"Scraba, Paula",Open,,,,MC,30,30
PHED-415-01,PSYCHO-SOCIAL ASPECTS,3.0,0.0,SWAN,203,T,8:00 AM,10:30 AM,"Brawdy, Paul",Open,,,,MC,25,25
PHED-490-01,PHYS ED STUD.TCH: ELEMENTARY,5.0,0.0,,,F,,,"Morris, Jon",Open,,,,MC,15,15
PHED-491-01,PHYS ED STUD TCH: SECONDARY,5.0,0.0,,,F,,,"Morris, Jon",Open,,,,MC,15,15
PHED-493-01,SEMINAR IN PHYSICAL EDUCATION,3.0,0.0,BUTL,2A,T,,,"Oh, Daekyun",Open,,,,MC,15,15
PHED-493-55,SEMINAR IN PHYSICAL EDUCATION,3.0,0.0,,,,,,"Oh, Daekyun",Open,,,,MC,0,0
PHIL-102-01,INTRO TO PHILOSOPHY,3.0,0.0,MUPB,AUD,T,3:45 PM,6:15 PM,"Woodruff, Russell",Open,,,,MC,25,25
PHIL-102-02,INTRO TO PHILOSOPHY,3.0,0.0,MUPB,AUD,T,3:45 PM,6:15 PM,"Woodruff, Russell",Open,,,,MC,25,25
PHIL-102-03,INTRO TO PHILOSOPHY,3.0,0.0,PLAS,307,M,10:35 AM,1:05 PM,"Setman, Stephen",Open,,,,MC,25,25
PHIL-102-04,INTRO TO PHILOSOPHY,3.0,0.0,PLAS,307,W,8:00 AM,10:30 AM,"Setman, Stephen",Open,,,,MC,25,25
PHIL-102-05,INTRO TO PHILOSOPHY,3.0,0.0,PLAS,307,S,10:35 AM,1:05 PM,"Setman, Stephen",Open,,,,MC,25,25
PHIL-102-06,INTRO TO PHILOSOPHY,3.0,0.0,WALS,G21,T,3:45 PM,6:15 PM,"Caliva-Smart, Joshua",Open,,,,MC,25,25
PHIL-102-07,INTRO TO PHILOSOPHY,3.0,0.0,WALS,G21,T,3:45 PM,6:15 PM,"Caliva-Smart, Joshua",Open,,,,MC,25,25
PHIL-102-08,INTRO TO PHILOSOPHY,3.0,0.0,WALS,G21,T,3:45 PM,6:15 PM,"Caliva-Smart, Joshua",Open,,,,MC,25,25
PHIL-102-09,INTRO TO PHILOSOPHY,3.0,0.0,WALS,201,TS,8:00 AM,10:30 AM,"Shapiro, Robert",Open,,,,MC,25,25
PHIL-104-01,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,307,S,1:10 PM,3:40 PM,"Gillham, Alex",Open,,,,MC,25,25
PHIL-104-02,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,307,T,1:10 PM,3:40 PM,"Gillham, Alex",Open,,,,MC,25,25
PHIL-104-03,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,201,T,1:10 PM,3:40 PM,"Tate, Daniel",Open,,,,MC,25,25
PHIL-104-04,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,201,M,8:00 AM,10:30 AM,"Tate, Daniel",Open,,,,MC,25,25
PHIL-104-05,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,005,M,1:10 PM,3:40 PM,"McDivitt, Heather",Open,,,,MC,25,25
PHIL-104-06,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,005,W,10:35 AM,1:05 PM,"McDivitt, Heather",Open,,,,MC,25,25
PHIL-104-07,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,013,T,8:00 AM,10:30 AM,"McDivitt, Heather",Open,,,,MC,25,25
PHIL-104-08,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,201,S,1:10 PM,3:40 PM,"Dexter, Adam",Open,,,,MC,25,25
PHIL-104-09,INTRODUCTION TO ETHICS,3.0,0.0,PLAS,306,H,,,"Dexter, Adam",Open,,,,MC,25,25
PHIL-301-01,ETHICS,3.0,0.0,PLAS,008,M,1:10 PM,3:40 PM,"Setman, Stephen",Open,,,,MC,25,25
PHIL-305-01,THE PHILOSOPHY OF SPORT,3.0,0.0,PLAS,306,W,10:35 AM,1:05 PM,"Woodruff, Russell",Open,,,,MC,25,25
PHIL-312-01,SYMBOLIC LOGIC,3.0,0.0,PLAS,307,M,8:00 AM,10:30 AM,"Gillham, Alex",Open,,,,MC,25,25
PHIL-326-01,LEGAL REASONING,3.0,0.0,PLAS,008,T,,,"Ploetz, Ronald",Open,,,,MC,25,25
PHIL-328-01,PARALEGAL INTERNSHIP,3.0,6.0,,,,,,"Gillham, Alex",Open,,,,MC,5,5
PHIL-338-01,HEALTH CARE ETHICS,3.0,0.0,PLAS,013,M,8:00 AM,10:30 AM,"McDivitt, Heather",Open,,,,MC,22,22
PHIL-338-02,HEALTH CARE ETHICS,3.0,0.0,PLAS,005,M,3:45 PM,6:15 PM,"McDivitt, Heather",Open,,,,MC,25,25
PHIL-361-01,Evil and Modern Thought,3.0,0.0,PLAS,009,S,8:00 AM,10:30 AM,"Tate, Daniel",Open,,,,MC,25,25
PHSC-106-01,STARS AND STELLAR SYSTEMS,3.0,0.0,DELA,020,W,8:00 AM,10:30 AM,"Pientka, James",Open,,,,MC,36,36
PHSC-113L-01,ASTRONOMY LABORATORY,1.0,0.0,DELA,001,M,,,"Bhardwaj, Anish",Open,,,,MC,12,12
PHSC-113L-02,ASTRONOMY LABORATORY,1.0,0.0,DELA,001,W,,,"Bhardwaj, Anish",Open,,,,MC,12,12
PHSC-113L-03,ASTRONOMY LABORATORY,1.0,0.0,DELA,001,F,,,"Bhardwaj, Anish",Open,,,,MC,12,12
PHSC-115-01,ALTERNATIVE ENERGY SOURCES,3.0,0.0,DELA,020,S,10:35 AM,1:05 PM,"Pientka, James",Open,,,,MC,36,36
PHYL-104-01,GENERAL PHYSICS LAB II,1.0,0.0,DELA,002,M,,,"Cooke, Tae",Open,PHYS 103,,,MC,12,12
PHYL-104-02,GENERAL PHYSICS LAB II,1.0,0.0,DELA,002,T,,,"Cooke, Tae",Open,PHYS 103,,,MC,12,12
PHYL-104-03,GENERAL PHYSICS LAB II,1.0,0.0,DELA,002,W,,,"Cooke, Tae",Open,PHYS 103,,,MC,12,12
PHYS-104-01,GENERAL PHYSICS II,3.0,0.0,DELA,117,T,3:45 PM,6:15 PM,"Cooke, Tae",Open,PHYS 103 & MATH 151,,,MC,18,18
PHYS-104-02,GENERAL PHYSICS II,3.0,0.0,DELA,116,S,10:35 AM,1:05 PM,"Bhardwaj, Anish",Open,PHYS 103 & MATH 151,,,MC,18,18
PHYS-203-01,MODERN PHYSICS,3.0,0.0,DELA,001,M,10:35 AM,1:05 PM,"Pientka, James",Open,PHYS 103 & 104,,,MC,10,10
PHYS-302-01,ELECTRICITY & MAGNETISM II,3.0,0.0,DELA,020,W,1:10 PM,3:40 PM,"Pientka, James",Open,PHYS 301,,,MC,10,10
PHYS-304-55,THERMODYNAMICS,3.0,0.0,,,,,,"Pientka, James",Open,PHYS 103 & PHYS 104,,,MC,0,0
POLS-102-O01,AMERICAN POLITICS,3.0,0.0,,,,,,"Perry, Matthew",Open,,,,OLEAN,0,0
POLS-103-01,INTERNATIONAL RELATIONS,3.0,0.0,PLAS,306,M,3:45 PM,6:15 PM,"Kubal, Mary Rose",Open,,,,MC,25,25
POLS-103-02,INTERNATIONAL RELATIONS,3.0,0.0,,,,,,"Zabad, Ibrahim",Open,,,,OL,18,18
POLS-203-01,COMP. POLITICAL SYSTEMS,3.0,0.0,MUPB,107,T,1:10 PM,3:40 PM,"Kubal, Mary Rose",Open,,,,MC,25,25
POLS-307-01,QUANT RESEARCH METHODS IN PS,3.0,0.0,PLAS,007,M,10:35 AM,1:05 PM,"Tillman, Elizabeth",Open,,,,MC,25,25
POLS-330-01,INT`L POLITICAL ECONOMY,3.0,0.0,PLAS,121,T,8:00 AM,10:30 AM,"Kubal, Mary Rose",Open,,,,MC,25,25
POLS-356-01,LATIN AMERICA & THE U. S.,3.0,0.0,PLAS,006,W,1:10 PM,3:40 PM,"Kubal, Mary Rose",Open,,,,MC,25,25
POLS-365-01,POL PARTIES & INTEREST GROUPS,3.0,0.0,PLAS,007,S,10:35 AM,1:05 PM,"Tillman, Elizabeth",Open,,,,MC,25,25
POLS-421-01,CONSTIT. LAW II:POL STRUCT.,3.0,0.0,PLAS,007,W,8:00 AM,10:30 AM,"Tillman, Elizabeth",Open,,,,MC,25,25
POLS-492-01,ALBANY INTERNSHIP,15.0,0.0,,,,,,"Kubal, Mary Rose",Open,,,,MC,0,0
PSYC-101-01,INTRO TO PSYCHOLOGY,3.0,0.0,WALS,G21,W,3:45 PM,6:15 PM,"Luo, Chuan",Open,,,,MC,20,20
PSYC-101-02,INTRO TO PSYCHOLOGY,3.0,0.0,WALS,G21,W,3:45 PM,6:15 PM,"Luo, Chuan",Open,,,,MC,20,20
PSYC-101-03,INTRO TO PSYCHOLOGY,3.0,0.0,DELA,024,T,8:00 AM,10:30 AM,"Privitera, Gregory",Open,,,,MC,20,20
PSYC-101-04,INTRO TO PSYCHOLOGY,3.0,0.0,DELA,024,S,8:00 AM,10:30 AM,"Privitera, Gregory",Open,,,,MC,20,20
PSYC-102-01,AN INTRO TO BIOPSYCHOLOGY,3.0,0.0,DELA,020,M,3:45 PM,6:15 PM,"Hager, Audrey",Open,,,,MC,16,16
PSYC-102-02,AN INTRO TO BIOPSYCHOLOGY,3.0,0.0,DELA,020,M,3:45 PM,6:15 PM,"Hager, Audrey",Open,,,,MC,16,16
PSYC-202-01,PSYC RES: METHODS/STATS II,3.0,0.0,WALS,G21,M,1:10 PM,3:40 PM,"Privitera, Gregory",Open,PSYC 201,,,MC,40,40
PSYC-202-55,PSYC RES: METHODS/STATS II,3.0,0.0,,,,,,"Privitera, Gregory",Open,PSYC 201,,,MC,0,0
PSYC-213-01,CHILD &ADOLESCENT DEVELOPMENT,3.0,0.0,DELA,123,M,8:00 AM,10:30 AM,"Strasser, Irene",Open,,,,MC,18,18
PSYC-213-02,CHILD &ADOLESCENT DEVELOPMENT,3.0,0.0,DELA,116,S,8:00 AM,10:30 AM,"Strasser, Irene",Open,,,,MC,18,18
PSYC-230-01,COGNITION,3.0,0.0,WALS,G21,W,3:45 PM,6:15 PM,"Luo, Chuan",Open,,,,MC,18,18
PSYC-230-02,COGNITION,3.0,0.0,WALS,G21,W,3:45 PM,6:15 PM,"Luo, Chuan",Open,,,,MC,18,18
PSYC-311-01,CYBERPSYCHOLOGY,3.0,0.0,DELA,123,T,1:10 PM,3:40 PM,"Strasser, Irene",Open,,,,MC,20,20
PSYC-420M-01,SP.TOP:NEUROPSYCHOLOGY,3.0,0.0,DELA,113,T,8:00 AM,10:30 AM,"Hager, Audrey",Open,PSYC 101 or BIO 105,,,MC,16,16
PSYC-433-01,PSYCH OF PERSONALITY,3.0,0.0,DELA,024,T,3:45 PM,6:15 PM,"Vogel, Stephanie",Open,PSYC 101,,,MC,16,16
PSYC-433-02,PSYCH OF PERSONALITY,3.0,0.0,DELA,024,T,3:45 PM,6:15 PM,"Vogel, Stephanie",Open,PSYC 101,,,MC,16,16
PSYC-469-01,INTR CLNIC/METH-HUM.SERV,3.0,0.0,DELA,123,S,8:00 AM,10:30 AM,"Vogel, Stephanie",Open,PSYC 101�SOPHOMORE STANDING,,,MC,16,16
PSYC-478-01,FIELDWORK-TEACHING ASST,1.0,3.0,,,,,,"Privitera, Gregory",Open,INSTRUCTOR CONSENT REQUIRED,,,MC,0,0
PSYC-478-02,FIELDWORK-TEACHING ASST,1.0,3.0,,,,,,"Strasser, Irene",Open,INSTRUCTOR CONSENT REQUIRED,,,MC,0,0
PSYC-481-55,IND.STY: SOCIAL PSYCH,1.0,3.0,,,,,,"Privitera, Gregory",Open,INSTRUCTOR CONSENT REQUIRED,,,MC,0,0
PSYC-483-55,IND.STUDY-DEVELOPMNTL PSYCH.,1.0,3.0,,,,,,"Strasser, Irene",Open,INSTRUCTOR CONSENT REQUIRED,,,MC,0,0
QMX-210-01,QUANTITATIVE APPL FOR BUS STU,3.0,0.0,SWAN,103,M,10:35 AM,1:05 PM,"Bysiek, Evelyn",Open,,,,MC,30,30
QMX-210-02,QUANTITATIVE APPL FOR BUS STU,3.0,0.0,SWAN,103,W,8:00 AM,10:30 AM,"Bysiek, Evelyn",Open,,,,MC,30,30
QMX-211-01,INTRODUCTION TO STATISTICS,3.0,0.0,SWAN,101,T,10:35 AM,1:05 PM,"Tripathi, Janhavi Shankar",Open,MATH-122 or MATH 151 ,,,MC,30,30
QMX-211-02,INTRODUCTION TO STATISTICS,3.0,0.0,SWAN,101,M,10:35 AM,1:05 PM,"Tripathi, Janhavi Shankar",Open,MATH-122 or MATH 151 ,,,MC,30,30
QMX-212-01,STATISTICAL APPS FOR BUSINESS,3.0,0.0,PLAS,201,M,10:35 AM,1:05 PM,"Pinheiro, Ryan",Open,QMX 211 & IT 120 ,,,MC,30,30
QMX-212-02,STATISTICAL APPS FOR BUSINESS,3.0,0.0,SWAN,103,S,10:35 AM,1:05 PM,"Pinheiro, Ryan",Open,QMX 211 & IT 120 ,,,MC,30,30
QMX-212-03,STATISTICAL APPS FOR BUSINESS,3.0,0.0,WALS,G21,M,3:45 PM,6:15 PM,"Kwiatkowski, Sally",Open,QMX 211 & IT 120 ,,,MC,30,30
QMX-212-04,STATISTICAL APPS FOR BUSINESS,3.0,0.0,WALS,G21,M,3:45 PM,6:15 PM,"Kwiatkowski, Sally",Open,QMX 211 & IT 120 ,,,MC,30,30
READ-525-F1L01,LITERACY SECONDARY SCHOOL,3.0,0.0,,,,,,"Voss, Sheri",Open,,,,OL,25,25
READ-540-72L01,SUPRV/CUR ISS-LITERACY PROGS,3.0,0.0,,,,,,"Voss, Sheri",Open,,,,OL,25,25
READ-580-F1L01,CLIN/PRACT CHILD/LITERACY,3.0,0.0,,,,,,"Voss, Sheri",Open,READ 570,,,OL,25,25
READ-595-F1L01,CLINICAL PRACT/ADOLE.LIT,3.0,0.0,,,,,,"Voss, Sheri",Open,READ 570,,,OL,25,25
READ-599-F1F01,LITERACY COACHING INTRN,0.0,0.0,,,,,,"Hauser, Rene",Open,,,,MC,50,50
SA-100-01,Study Abroad,12.0,18.0,,,,,,"Staff, ",Open,,,,,0,0
SAM-603-F1F01,FIN ASPECTS OF SPORT ADMIN,3.0,0.0,SWAN,200,T,,,"Kasperski, Michael",Open,,,,MC,20,20
SAM-611-F1L01,LEADERSHIP & DIV IN SPORT ADM,3.0,0.0,,,,,,"Flowers, Courtney",Open,,,,OL,20,20
SAM-617-F1F01,ATHLETIC ADMINISTRATION,3.0,0.0,SWAN,203,TH,,,"Demiris, Tiffany",Open,,,,MC,20,20
SAM-650-F1F01,SPORT ADMINISTRATION CAPSTONE,3.0,0.0,SWAN,205,M,,,"Pinheiro, Ryan",Open,,,,MC,20,20
SAM-653-F1F01,SPORTS MARKETING,3.0,0.0,SWAN,209,W,,,"Gratz, Elizabeth",Open,MBA 612 ,,,MC,20,20
SBU-103-01,GENERAL EDUCATION INTERNSHIP,0.0,3.0,,,,,,"Imhoff, Guy",Open,Instructor approval needed ,,,MC,20,20
SC-210-01,SOCIAL MEDIA IN SOC/BUSINESS,3.0,0.0,MUPB,107,F,,,"Hoffmann, Pauline",Open,,,course meets in person on MW and online on F,MC,20,20
SC-220-01,DIGITAL CONTENT & ENGAGEMENT,3.0,0.0,MUPB,103,M,1:10 PM,3:40 PM,"Sackett, Scott",Open,,,,MC,18,18
SC-301-01,STRATEGIC WRTG & PROF COMM,3.0,0.0,,,,,,"Matthews, Tammy",Open,,,,OL,15,15
SC-301-02,STRATEGIC WRTG & PROF COMM,3.0,0.0,MUPB,103,MW,,,"Jones-Kelley, Michael",Open,,,,MC,15,15
SC-301-03,STRATEGIC WRTG & PROF COMM,3.0,0.0,MUPB,103,W,10:35 AM,1:05 PM,"Jones-Kelley, Michael",Open,,,,MC,15,15
SC-301-04,STRATEGIC WRTG & PROF COMM,3.0,0.0,MUPB,103,S,8:00 AM,10:30 AM,"Jones-Kelley, Michael",Open,,,,MC,15,15
SC-301-05,STRATEGIC WRTG & PROF COMM,3.0,0.0,MUPB,105,W,1:10 PM,3:40 PM,"McNall, Carole",Open,,,,MC,15,15
SC-301-06,STRATEGIC WRTG & PROF COMM,3.0,0.0,PLAS,202,M,1:10 PM,3:40 PM,"Bulszewicz, Anna",Open,,,,MC,15,15
SC-301-07,STRATEGIC WRTG & PROF COMM,3.0,0.0,MUPB,105,W,10:35 AM,1:05 PM,"Specht, Shannon",Open,,,,MC,15,15
SC-301-08,STRATEGIC WRTG & PROF COMM,3.0,0.0,MUPB,104,M,8:00 AM,10:30 AM,"Bartimole, John",Open,,,,MC,15,15
SC-303-01,DIGITAL MARKETING,3.0,0.0,,,,,,"DeSimone, Kimberly",Open,,,,OL,20,20
SC-320-55,PRINC & PRACT OF PUB RELATIONS,3.0,0.0,,,,,,"Hoffmann, Pauline",Open,,,,MC,0,0
SC-401B-01,SP TOP: AD AGENCY LEADERSHIP,3.0,0.0,MUPB,104,H,,,"Jones-Kelley, Michael",Open,,,crosslisted with SC 430 01 ,MC,3,3
SC-430-01,AAF CASE STUDY,3.0,0.0,MUPB,104,H,,,"Jones-Kelley, Michael",Open,INSTRUCTOR CONSENT REQUIRED,,CROSSLISTED WITH MKT 311 01 ,MC,10,10
SC-499-01,COMPREHENSIVE EXPERIENCE,2.0,0.0,,,,,,"Hoffmann, Pauline",Open,To be taken Senior Fall,,,MC,20,20
SOC-101-01,INTROD. SOCIOLOGY,3.0,0.0,PLAS,008,T,1:10 PM,3:40 PM,"Blake, David",Open,,,,MC,20,20
SOC-101-02,INTROD. SOCIOLOGY,3.0,0.0,PLAS,201,M,1:10 PM,3:40 PM,"Blake, David",Open,,,,MC,20,20
SOC-102-01,SOCIAL PROBLEMS,3.0,0.0,PLAS,013,T,1:10 PM,3:40 PM,"Zawicki, Kathy",Open,,,,MC,20,20
SOC-102-02,SOCIAL PROBLEMS,3.0,0.0,DELA,117,TS,8:00 AM,10:30 AM,"Zawicki, Kathy",Open,,,,MC,20,20
SOC-103-01,INTRODUCTION TO SOCIAL WORK,3.0,0.0,PLAS,007,W,,,"McCall, Sonya",Open,,,,MC,20,20
SOC-205-01,SOCIOLOGY OF INEQUALITY,3.0,0.0,PLAS,014,S,8:00 AM,10:30 AM,"Gross, Benjamin",Open,,,,MC,20,20
SOC-206-01,QUALITATIVE RESEARCH METHODS,3.0,0.0,PLAS,202,S,8:00 AM,10:30 AM,"Blake, David",Open,SOC 101,,,MC,18,18
SOC-207-01,QUANTITATIVE METHODS,3.0,0.0,DELA,106,M,8:00 AM,10:30 AM,"Gavin, Samantha",Open,"SOC 101, SOC 206 & MATH 107",,,MC,15,15
SOC-208-01,CONTEMPORARY SOCIAL THEORIES,3.0,0.0,PLAS,011,S,1:10 PM,3:40 PM,"Zawicki, Kathy",Open,SOC 101,,,MC,15,15
SOC-301-55,CURR.SOC.PROB:FIELDWORK STUDY,3.0,0.0,,,,,,"Dombek, Andrew",Open,SOC 103 or SOC 307,,,MC,0,0
SOC-308-01,JUVENILE DELINQUENCY,3.0,0.0,PLAS,014,W,8:00 AM,10:30 AM,"Dombek, Andrew",Open,,,,MC,25,25
SOC-320-01,SOCIAL PSYCH.OF ADDICTIONS,3.0,0.0,PLAS,008,T,10:35 AM,1:05 PM,"Elenchin, William",Open,SECTION 1 - SOCIOLOGY MAJORS ONLY,,,MC,15,15
SOC-320-02,SOCIAL PSYCH.OF ADDICTIONS,3.0,0.0,PLAS,008,M,10:35 AM,1:05 PM,"Elenchin, William",Open,SECTION 1 - SOCIOLOGY MAJORS ONLY,,,MC,15,15
SOC-321-01,SOCIAL MEDIA & SOCIETY,3.0,0.0,,,,,,"Gross, Benjamin",Open,,,,OL,25,25
SOC-412-01,SENIOR SEMINAR,3.0,0.0,LIBR,LWRSEMRM,M,8:00 AM,10:30 AM,"Blake, David",Open,"Soc 206, Soc 207, and Either Soc 208 or Crm 209",,,MC,10,10
SPAN-102-01,ELEM. SPANISH II,3.0,0.0,MUPB,107,M,10:35 AM,1:05 PM,"Warner, Jeffrey",Open,SPAN 101,,,MC,25,25
SPAN-102-02,ELEM. SPANISH II,3.0,0.0,PLAS,009,W,8:00 AM,10:30 AM,"Simone, Leigh",Open,SPAN 101,,,MC,25,25
